campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
9284,10-Jan,technology,search engine,19533,84,35-54,Africa,desktop,Windows,Chrome,430791,0.078660891,1,232.5357143,538488.75,0.9,0.7,0.9
9285,100+,healthcare,email,26827,11,18-34,Europe,tablet,Android,Chrome,35504,0.156574436,1,2438.818182,35504,0.7,0.8,0.9
9286,51-100,finance,content marketing,27368,26,18-34,South America,mobile,iOS,Firefox,236010,0.340343422,1,1052.615385,236010,0.8,0.9,0.8
9287,51-100,technology,social media,30736,60,55+,South America,desktop,Windows,Safari,402976,0.726655935,1,512.2666667,671626.6667,0.9,0.7,0.7
9288,100+,services,search engine,22753,82,suburban,South America,mobile,iOS,Safari,334416,0.70071559,1,277.4756098,371573.3333,0.8,0.9,0.7
9289,Nov-50,finance,social media,35706,69,urban,Asia-Pacific,desktop,Android,Chrome,106084,0.246559877,1,517.4782609,88403.33333,0.9,0.8,0.9
9290,Nov-50,healthcare,email,8571,42,55+,South America,desktop,Android,Chrome,302668,0.326992806,1,204.0714286,504446.6667,0.9,0.8,0.9
9291,Nov-50,healthcare,influencer,31798,87,suburban,Asia-Pacific,tablet,Windows,Safari,431608,0.82123177,1,365.4942529,479564.4444,0.7,0.7,0.7
9292,Nov-50,finance,search engine,38256,22,rural,Asia-Pacific,desktop,iOS,Firefox,188019,0.49677874,1,1738.909091,268598.5714,0.9,0.9,0.8
9293,Nov-50,finance,content marketing,41308,63,suburban,Asia-Pacific,mobile,Android,Chrome,59412,0.45820231,1,655.6825397,66013.33333,0.8,0.8,0.9
9294,Nov-50,finance,search engine,16059,70,35-54,Europe,tablet,iOS,Firefox,271360,0.633476701,1,229.4142857,339200,0.7,0.9,0.8
9295,100+,finance,influencer,32003,16,urban,North America,tablet,iOS,Firefox,228667,0.456847068,1,2000.1875,190555.8333,0.7,0.9,0.8
9296,100+,services,influencer,31453,57,urban,Europe,mobile,Windows,Firefox,215734,0.434001736,1,551.8070175,179778.3333,0.8,0.7,0.8
9297,100+,manufacturing,content marketing,35624,33,35-54,North America,mobile,Android,Safari,190,0.798603622,1,1079.515152,237.5,0.8,0.8,0.7
9298,100+,retail,content marketing,14056,13,suburban,Europe,tablet,Windows,Firefox,5459,0.931423736,1,1081.230769,6065.555556,0.7,0.7,0.8
9299,100+,services,email,23564,47,suburban,Asia-Pacific,desktop,iOS,Firefox,421650,0.549264752,1,501.3617021,468500,0.9,0.9,0.8
9300,10-Jan,finance,social media,16220,82,urban,North America,tablet,Windows,Chrome,325860,0.289337668,1,197.804878,271550,0.7,0.7,0.9
9301,Nov-50,finance,search engine,16290,19,urban,South America,tablet,Windows,Chrome,430782,0.949705933,1,857.3684211,358985,0.7,0.7,0.9
9302,Nov-50,healthcare,email,25018,72,urban,Europe,mobile,Android,Safari,251121,0.701937153,1,347.4722222,209267.5,0.8,0.8,0.7
9303,100+,finance,social media,21619,9,urban,North America,mobile,iOS,Chrome,490926,0.654323747,1,2402.111111,409105,0.8,0.9,0.9
9304,Nov-50,services,email,21031,17,suburban,South America,mobile,Windows,Chrome,404835,0.606669322,1,1237.117647,449816.6667,0.8,0.7,0.9
9305,51-100,healthcare,content marketing,38756,11,urban,Africa,tablet,iOS,Firefox,402834,0.740377427,1,3523.272727,335695,0.7,0.9,0.8
9306,10-Jan,retail,content marketing,22766,66,rural,Asia-Pacific,tablet,Windows,Safari,477983,0.775611256,1,344.9393939,682832.8571,0.7,0.7,0.7
9307,Nov-50,services,influencer,14006,8,suburban,Europe,mobile,Android,Safari,284343,0.79118275,1,1750.75,315936.6667,0.8,0.8,0.7
9308,51-100,services,search engine,48926,83,35-54,Europe,tablet,Windows,Chrome,117976,0.975801817,1,589.4698795,147470,0.7,0.7,0.9
9309,10-Jan,finance,search engine,18582,70,rural,Africa,mobile,Android,Safari,40291,0.411201735,1,265.4571429,57558.57143,0.8,0.8,0.7
9310,Nov-50,retail,search engine,31265,19,18-34,North America,tablet,Windows,Safari,171645,0.242636124,1,1645.526316,171645,0.7,0.7,0.7
9311,Nov-50,finance,email,20908,60,35-54,Europe,desktop,Windows,Chrome,122229,0.394102934,1,348.4666667,152786.25,0.9,0.7,0.9
9312,Nov-50,retail,email,10629,18,35-54,Europe,mobile,Android,Safari,459015,0.766798481,1,590.5,573768.75,0.8,0.8,0.7
9313,51-100,services,search engine,23870,24,55+,Europe,desktop,Windows,Safari,134465,0.54069983,1,994.5833333,224108.3333,0.9,0.7,0.7
9314,Nov-50,services,influencer,23049,24,35-54,Europe,mobile,Windows,Safari,274968,0.864691165,1,960.375,343710,0.8,0.7,0.7
9315,Nov-50,manufacturing,social media,15827,23,55+,Africa,mobile,Android,Chrome,435638,0.236141844,1,688.1304348,726063.3333,0.8,0.8,0.9
9316,10-Jan,finance,email,8986,45,55+,Asia-Pacific,tablet,Windows,Safari,68704,0.737027608,1,199.6888889,114506.6667,0.7,0.7,0.7
9317,100+,e-commerce,search engine,45954,19,55+,Europe,mobile,iOS,Firefox,40097,0.249353244,1,2418.631579,66828.33333,0.8,0.9,0.8
9318,Nov-50,finance,content marketing,6823,51,rural,Africa,desktop,Windows,Firefox,126248,0.799114591,0,133.7843137,180354.2857,0.9,0.7,0.8
9319,51-100,finance,email,26720,25,35-54,South America,desktop,Android,Chrome,22565,0.438230565,1,1068.8,28206.25,0.9,0.8,0.9
9320,51-100,finance,social media,25472,25,18-34,Europe,tablet,Windows,Chrome,458989,0.98941302,0,1018.88,458989,0.7,0.7,0.9
9321,Nov-50,manufacturing,email,5610,27,rural,North America,mobile,iOS,Firefox,307229,0.668733803,1,207.7777778,438898.5714,0.8,0.9,0.8
9322,100+,finance,social media,30911,30,55+,Africa,mobile,iOS,Safari,100244,0.741730248,1,1030.366667,167073.3333,0.8,0.9,0.7
9323,51-100,manufacturing,social media,41636,36,urban,North America,tablet,Windows,Chrome,221390,0.042724004,1,1156.555556,184491.6667,0.7,0.7,0.9
9324,Nov-50,e-commerce,email,25709,54,urban,Asia-Pacific,mobile,Windows,Chrome,476954,0.703067554,1,476.0925926,397461.6667,0.8,0.7,0.9
9325,10-Jan,services,social media,16884,41,suburban,South America,mobile,Android,Safari,419982,0.418823261,1,411.804878,466646.6667,0.8,0.8,0.7
9326,100+,finance,email,25819,65,urban,North America,desktop,Windows,Chrome,96430,0.32313104,0,397.2153846,80358.33333,0.9,0.7,0.9
9327,51-100,e-commerce,email,42713,23,urban,Europe,desktop,Android,Safari,379030,0.795195982,1,1857.086957,315858.3333,0.9,0.8,0.7
9328,Nov-50,retail,influencer,26556,54,55+,Africa,desktop,iOS,Chrome,34553,0.228636483,1,491.7777778,57588.33333,0.9,0.9,0.9
9329,Nov-50,e-commerce,content marketing,18222,61,rural,South America,desktop,iOS,Firefox,421774,0.181822969,1,298.7213115,602534.2857,0.9,0.9,0.8
9330,100+,services,social media,26067,15,35-54,Africa,mobile,iOS,Firefox,180075,0.355317165,1,1737.8,225093.75,0.8,0.9,0.8
9331,51-100,e-commerce,email,16018,83,rural,South America,mobile,iOS,Chrome,158689,0.629349671,1,192.9879518,226698.5714,0.8,0.9,0.9
9332,51-100,finance,social media,41599,20,rural,North America,desktop,Windows,Safari,343142,0.257316537,1,2079.95,490202.8571,0.9,0.7,0.7
9333,Nov-50,retail,email,7379,32,urban,Asia-Pacific,mobile,Windows,Firefox,181004,0.558596458,1,230.59375,150836.6667,0.8,0.7,0.8
9334,51-100,finance,email,27489,58,35-54,Africa,tablet,Android,Firefox,306699,0.384847372,1,473.9482759,383373.75,0.7,0.8,0.8
9335,Nov-50,technology,email,17394,50,18-34,Europe,tablet,Android,Chrome,145437,0.396714629,1,347.88,145437,0.7,0.8,0.9
9336,Nov-50,finance,content marketing,19417,17,rural,Africa,mobile,iOS,Firefox,109301,0.203118348,1,1142.176471,156144.2857,0.8,0.9,0.8
9337,51-100,retail,social media,32849,57,rural,Asia-Pacific,mobile,Android,Safari,133525,0.322104861,1,576.2982456,190750,0.8,0.8,0.7
9338,100+,technology,content marketing,40207,48,urban,North America,desktop,Windows,Safari,407609,0.273845816,1,837.6458333,339674.1667,0.9,0.7,0.7
9339,Nov-50,retail,content marketing,29290,68,18-34,Europe,desktop,Android,Firefox,105582,0.243439191,0,430.7352941,105582,0.9,0.8,0.8
9340,Nov-50,manufacturing,content marketing,20115,41,18-34,Europe,tablet,iOS,Chrome,323109,0.080779576,1,490.6097561,323109,0.7,0.9,0.9
9341,51-100,finance,content marketing,37752,70,suburban,North America,mobile,Android,Safari,425209,0.433069865,1,539.3142857,472454.4444,0.8,0.8,0.7
9342,Nov-50,technology,influencer,49499,24,35-54,Africa,mobile,Windows,Safari,400844,0.244684644,1,2062.458333,501055,0.8,0.7,0.7
9343,100+,finance,social media,29241,20,35-54,Europe,desktop,Android,Safari,498338,0.961018861,1,1462.05,622922.5,0.9,0.8,0.7
9344,51-100,finance,social media,43197,55,suburban,Africa,mobile,iOS,Firefox,246998,0.601703995,0,785.4,274442.2222,0.8,0.9,0.8
9345,10-Jan,services,email,29443,75,55+,Africa,desktop,Windows,Safari,293682,0.462016978,1,392.5733333,489470,0.9,0.7,0.7
9346,100+,technology,social media,41533,23,suburban,North America,desktop,Android,Safari,263915,0.337989042,1,1805.782609,293238.8889,0.9,0.8,0.7
9347,51-100,services,content marketing,17361,27,rural,Asia-Pacific,mobile,iOS,Firefox,166582,0.46076543,1,643,237974.2857,0.8,0.9,0.8
9348,100+,retail,search engine,29296,20,suburban,Asia-Pacific,desktop,Android,Firefox,106156,0.341465347,0,1464.8,117951.1111,0.9,0.8,0.8
9349,51-100,technology,social media,13845,9,suburban,Africa,tablet,Android,Firefox,260776,0.856855619,1,1538.333333,289751.1111,0.7,0.8,0.8
9350,100+,finance,search engine,18747,37,18-34,North America,desktop,Windows,Chrome,215979,0.255837424,1,506.6756757,215979,0.9,0.7,0.9
9351,10-Jan,e-commerce,influencer,22557,53,35-54,Asia-Pacific,tablet,Windows,Chrome,98116,0.279964492,1,425.6037736,122645,0.7,0.7,0.9
9352,Nov-50,e-commerce,email,6667,50,55+,Africa,mobile,Windows,Firefox,223444,0.709620491,1,133.34,372406.6667,0.8,0.7,0.8
9353,100+,e-commerce,email,36034,23,urban,Europe,mobile,iOS,Chrome,201842,0.900927483,1,1566.695652,168201.6667,0.8,0.9,0.9
9354,Nov-50,manufacturing,email,19143,87,urban,Europe,mobile,Android,Safari,378866,0.680115896,1,220.0344828,315721.6667,0.8,0.8,0.7
9355,10-Jan,finance,influencer,8321,62,urban,South America,mobile,iOS,Chrome,165324,0.084728654,1,134.2096774,137770,0.8,0.9,0.9
9356,51-100,finance,content marketing,46599,89,55+,South America,mobile,Windows,Chrome,87914,0.898982657,1,523.5842697,146523.3333,0.8,0.7,0.9
9357,100+,healthcare,search engine,30057,33,urban,South America,desktop,iOS,Safari,115000,0.769324097,0,910.8181818,95833.33333,0.9,0.9,0.7
9358,10-Jan,finance,social media,32879,77,55+,Asia-Pacific,mobile,iOS,Firefox,115197,0.239719376,1,427,191995,0.8,0.9,0.8
9359,100+,services,content marketing,9126,75,urban,Europe,mobile,Windows,Safari,3492,0.062607493,1,121.68,2910,0.8,0.7,0.7
9360,51-100,e-commerce,email,24177,8,urban,Europe,mobile,Android,Safari,416790,0.717479318,1,3022.125,347325,0.8,0.8,0.7
9361,Nov-50,e-commerce,email,14299,86,55+,Asia-Pacific,tablet,iOS,Safari,366525,0.234579177,1,166.2674419,610875,0.7,0.9,0.7
9362,100+,finance,content marketing,11185,68,35-54,Europe,desktop,Android,Firefox,450557,0.523811293,1,164.4852941,563196.25,0.9,0.8,0.8
9363,Nov-50,healthcare,search engine,39388,81,rural,Europe,mobile,Windows,Chrome,358625,0.089561302,1,486.2716049,512321.4286,0.8,0.7,0.9
9364,10-Jan,technology,content marketing,34667,12,rural,Africa,mobile,Android,Safari,67007,0.568162214,1,2888.916667,95724.28571,0.8,0.8,0.7
9365,Nov-50,services,influencer,47678,71,55+,Europe,desktop,Android,Safari,100972,0.021473719,1,671.5211268,168286.6667,0.9,0.8,0.7
9366,Nov-50,manufacturing,email,13457,24,55+,Africa,tablet,Android,Chrome,430333,0.533993056,1,560.7083333,717221.6667,0.7,0.8,0.9
9367,Nov-50,finance,search engine,20942,61,suburban,South America,mobile,Android,Chrome,382934,0.833695367,0,343.3114754,425482.2222,0.8,0.8,0.9
9368,100+,e-commerce,social media,7123,73,18-34,North America,tablet,iOS,Safari,126512,0.580743031,1,97.57534247,126512,0.7,0.9,0.7
9369,51-100,finance,email,22894,63,18-34,Africa,desktop,iOS,Safari,26216,0.884648697,1,363.3968254,26216,0.9,0.9,0.7
9370,Nov-50,services,content marketing,41620,25,35-54,Europe,mobile,Windows,Safari,498385,0.548881708,1,1664.8,622981.25,0.8,0.7,0.7
9371,51-100,e-commerce,search engine,48898,80,35-54,South America,desktop,Windows,Chrome,240501,0.687430612,1,611.225,300626.25,0.9,0.7,0.9
9372,10-Jan,healthcare,email,35604,17,35-54,North America,mobile,Windows,Safari,339608,0.366269453,1,2094.352941,424510,0.8,0.7,0.7
9373,10-Jan,services,social media,41190,61,18-34,North America,mobile,iOS,Firefox,123386,0.296800416,1,675.2459016,123386,0.8,0.9,0.8
9374,100+,healthcare,social media,13431,43,35-54,South America,mobile,iOS,Chrome,116031,0.335822367,1,312.3488372,145038.75,0.8,0.9,0.9
9375,10-Jan,healthcare,content marketing,40775,10,rural,South America,mobile,iOS,Firefox,370472,0.10279766,1,4077.5,529245.7143,0.8,0.9,0.8
9376,Nov-50,retail,influencer,37338,19,35-54,North America,desktop,Android,Chrome,110782,0.254391419,1,1965.157895,138477.5,0.9,0.8,0.9
9377,51-100,finance,content marketing,31580,76,55+,North America,mobile,iOS,Safari,487991,0.387036201,1,415.5263158,813318.3333,0.8,0.9,0.7
9378,Nov-50,retail,search engine,36583,64,rural,Europe,tablet,iOS,Chrome,1351,0.341549062,1,571.609375,1930,0.7,0.9,0.9
9379,100+,services,content marketing,18913,8,rural,Africa,mobile,iOS,Chrome,140360,0.495589179,1,2364.125,200514.2857,0.8,0.9,0.9
9380,Nov-50,healthcare,search engine,34565,66,55+,Africa,desktop,Windows,Safari,360197,0.488267176,1,523.7121212,600328.3333,0.9,0.7,0.7
9381,10-Jan,retail,influencer,19860,38,18-34,North America,tablet,Windows,Chrome,272561,0.735401889,0,522.6315789,272561,0.7,0.7,0.9
9382,Nov-50,e-commerce,content marketing,37924,69,55+,North America,mobile,Windows,Safari,124178,0.395742595,1,549.6231884,206963.3333,0.8,0.7,0.7
9383,Nov-50,finance,social media,44110,66,35-54,Asia-Pacific,desktop,iOS,Safari,374313,0.677223837,1,668.3333333,467891.25,0.9,0.9,0.7
9384,Nov-50,retail,search engine,34695,32,55+,North America,desktop,iOS,Chrome,308094,0.890626592,1,1084.21875,513490,0.9,0.9,0.9
9385,Nov-50,finance,search engine,12598,28,rural,Africa,mobile,Windows,Firefox,346220,0.455772121,1,449.9285714,494600,0.8,0.7,0.8
9386,100+,finance,social media,42529,80,suburban,Europe,tablet,Android,Safari,54574,0.553428396,1,531.6125,60637.77778,0.7,0.8,0.7
9387,100+,manufacturing,content marketing,37453,10,55+,Asia-Pacific,desktop,Windows,Safari,471449,0.677177678,1,3745.3,785748.3333,0.9,0.7,0.7
9388,Nov-50,retail,influencer,15975,22,18-34,Africa,desktop,Android,Safari,403176,0.494106999,1,726.1363636,403176,0.9,0.8,0.7
9389,Nov-50,manufacturing,email,47646,69,35-54,Europe,tablet,Android,Safari,217390,0.163198479,1,690.5217391,271737.5,0.7,0.8,0.7
9390,Nov-50,manufacturing,content marketing,45691,48,rural,Asia-Pacific,mobile,iOS,Firefox,281190,0.293575651,0,951.8958333,401700,0.8,0.9,0.8
9391,100+,finance,content marketing,25554,39,rural,Asia-Pacific,mobile,iOS,Safari,464317,0.028186629,1,655.2307692,663310,0.8,0.9,0.7
9392,100+,finance,search engine,36444,19,35-54,Asia-Pacific,mobile,iOS,Firefox,144369,0.683591858,1,1918.105263,180461.25,0.8,0.9,0.8
9393,Nov-50,e-commerce,search engine,33434,52,18-34,Asia-Pacific,mobile,Android,Firefox,69484,0.279575927,0,642.9615385,69484,0.8,0.8,0.8
9394,51-100,technology,influencer,23798,19,55+,Asia-Pacific,tablet,Android,Safari,414811,0.823612068,1,1252.526316,691351.6667,0.7,0.8,0.7
9395,Nov-50,finance,influencer,16441,39,35-54,Asia-Pacific,desktop,Windows,Chrome,448310,0.655912223,1,421.5641026,560387.5,0.9,0.7,0.9
9396,10-Jan,retail,influencer,7155,20,35-54,South America,mobile,Windows,Firefox,302900,0.736130437,1,357.75,378625,0.8,0.7,0.8
9397,10-Jan,finance,social media,25141,14,suburban,Europe,desktop,Windows,Chrome,337428,0.882463652,1,1795.785714,374920,0.9,0.7,0.9
9398,Nov-50,finance,email,37860,52,18-34,Africa,desktop,Windows,Safari,253597,0.425700826,1,728.0769231,253597,0.9,0.7,0.7
9399,Nov-50,manufacturing,email,17468,7,rural,North America,tablet,Android,Chrome,460241,0.188611329,1,2495.428571,657487.1429,0.7,0.8,0.9
9400,10-Jan,manufacturing,influencer,39911,65,rural,Africa,desktop,iOS,Chrome,318011,0.935512438,1,614.0153846,454301.4286,0.9,0.9,0.9
9401,51-100,healthcare,search engine,29807,66,55+,South America,mobile,iOS,Safari,116657,0.995827711,1,451.6212121,194428.3333,0.8,0.9,0.7
9402,Nov-50,manufacturing,email,22986,55,55+,South America,desktop,iOS,Chrome,495853,0.217967388,1,417.9272727,826421.6667,0.9,0.9,0.9
9403,Nov-50,retail,content marketing,40719,86,35-54,Asia-Pacific,mobile,Android,Safari,42586,0.740990791,1,473.4767442,53232.5,0.8,0.8,0.7
9404,Nov-50,healthcare,social media,15258,67,urban,South America,mobile,iOS,Chrome,330208,0.072271727,1,227.7313433,275173.3333,0.8,0.9,0.9
9405,10-Jan,finance,search engine,6310,29,suburban,Africa,mobile,Windows,Firefox,300010,0.02747032,1,217.5862069,333344.4444,0.8,0.7,0.8
9406,Nov-50,services,social media,45735,11,suburban,South America,desktop,Windows,Safari,194438,0.675128803,1,4157.727273,216042.2222,0.9,0.7,0.7
9407,Nov-50,e-commerce,content marketing,35926,56,suburban,Africa,tablet,iOS,Chrome,416544,0.255159316,1,641.5357143,462826.6667,0.7,0.9,0.9
9408,Nov-50,services,email,11246,42,rural,Asia-Pacific,desktop,iOS,Firefox,363657,0.867850465,1,267.7619048,519510,0.9,0.9,0.8
9409,10-Jan,retail,social media,21542,26,35-54,Asia-Pacific,tablet,Windows,Firefox,439117,0.513069709,1,828.5384615,548896.25,0.7,0.7,0.8
9410,Nov-50,services,social media,25162,49,18-34,South America,tablet,iOS,Chrome,43784,0.782045446,1,513.5102041,43784,0.7,0.9,0.9
9411,10-Jan,retail,social media,21761,14,18-34,North America,tablet,iOS,Chrome,15448,0.103467815,0,1554.357143,15448,0.7,0.9,0.9
9412,51-100,e-commerce,content marketing,24679,47,suburban,Asia-Pacific,desktop,iOS,Chrome,296512,0.874461928,1,525.0851064,329457.7778,0.9,0.9,0.9
9413,51-100,retail,search engine,13905,31,rural,Europe,tablet,Android,Firefox,246441,0.189937504,1,448.5483871,352058.5714,0.7,0.8,0.8
9414,10-Jan,manufacturing,search engine,17379,13,urban,Europe,tablet,iOS,Safari,473707,0.568223623,1,1336.846154,394755.8333,0.7,0.9,0.7
9415,Nov-50,retail,content marketing,18421,67,rural,Asia-Pacific,tablet,Windows,Chrome,280892,0.609690411,1,274.9402985,401274.2857,0.7,0.7,0.9
9416,10-Jan,manufacturing,social media,33647,39,urban,South America,mobile,Android,Firefox,304296,0.065948577,1,862.7435897,253580,0.8,0.8,0.8
9417,Nov-50,services,social media,15974,75,55+,Asia-Pacific,tablet,Windows,Chrome,491898,0.977562859,0,212.9866667,819830,0.7,0.7,0.9
9418,Nov-50,finance,influencer,7500,44,urban,South America,mobile,Windows,Firefox,63972,0.302241018,1,170.4545455,53310,0.8,0.7,0.8
9419,Nov-50,services,email,13113,18,suburban,Africa,tablet,iOS,Chrome,249712,0.714114274,0,728.5,277457.7778,0.7,0.9,0.9
9420,Nov-50,technology,email,32580,50,55+,North America,desktop,Windows,Chrome,146632,0.63164736,1,651.6,244386.6667,0.9,0.7,0.9
9421,100+,finance,search engine,35760,59,suburban,North America,mobile,iOS,Chrome,485373,0.033083467,1,606.1016949,539303.3333,0.8,0.9,0.9
9422,Nov-50,retail,content marketing,37023,20,rural,Africa,tablet,Android,Chrome,414390,0.86235959,1,1851.15,591985.7143,0.7,0.8,0.9
9423,Nov-50,finance,social media,16805,77,rural,Africa,desktop,iOS,Chrome,261309,0.304432347,1,218.2467532,373298.5714,0.9,0.9,0.9
9424,Nov-50,e-commerce,email,47489,58,18-34,Africa,mobile,iOS,Safari,251423,0.249056255,1,818.7758621,251423,0.8,0.9,0.7
9425,100+,manufacturing,content marketing,12731,58,suburban,North America,desktop,iOS,Firefox,115667,0.058550951,1,219.5,128518.8889,0.9,0.9,0.8
9426,51-100,manufacturing,content marketing,38713,52,55+,Asia-Pacific,tablet,iOS,Chrome,17557,0.250331476,1,744.4807692,29261.66667,0.7,0.9,0.9
9427,Nov-50,e-commerce,social media,33216,86,suburban,Europe,tablet,iOS,Chrome,343830,0.620059494,1,386.2325581,382033.3333,0.7,0.9,0.9
9428,100+,manufacturing,content marketing,46661,47,35-54,South America,tablet,Android,Chrome,20557,0.200868646,1,992.787234,25696.25,0.7,0.8,0.9
9429,Nov-50,manufacturing,email,34774,8,rural,Europe,tablet,iOS,Firefox,396252,0.466501252,1,4346.75,566074.2857,0.7,0.9,0.8
